t,HbO2,HHb,CCO,TOI,SaO2sup
1332.0,-0.6111987235302792,4.68861580251113,-0.5063366092223601,42.08526828573947,0.702186971128
1333.0,-0.8587519137318864,4.933677821333909,-0.5209603009849121,41.80309638733424,0.698678570873
1334.0,-0.8498630499161663,4.922221789116364,-0.5201732265138801,41.81450016086266,0.6989177323970001
1335.0,-0.8641183262208187,4.934230086119243,-0.5208139691398901,41.799256938346076,0.6988049464730001
1336.0,-0.8964195774815806,4.964944772856391,-0.5226099466709037,41.763038447191704,0.698400100169
1337.0,-0.8553562078910275,4.921552017665704,-0.5199024865258973,41.81116172411211,0.6990998040430001
1338.0,-1.2519758402794565,5.32338950309979,-0.5445463136641361,41.35463897173701,0.693067571345
1339.0,-1.304724381420968,5.382313109610962,-0.5483964765985265,41.291336928115385,0.69203141555
1340.0,-1.2567179242307205,5.339462544799922,-0.5459554840965425,41.34384783197002,0.692517784569
1341.0,-1.366885380132743,5.45674985099685,-0.5534383472747563,41.21439269134001,0.6905991858670001
1342.0,-1.4915000894397181,5.590701659838601,-0.5620710934351796,41.067383120198244,0.688373834522
1343.0,-1.4500801520614175,5.5576735327285505,-0.5603339193265913,41.11083497198777,0.6886292571770001
1344.0,-1.5111142822559174,5.628069373814775,-0.5650460309144607,41.03659989390079,0.687338531778
1345.0,-1.6569637944761055,5.785833452996016,-0.5753161875396602,40.864156913521015,0.684693512755
1346.0,-1.2960777481540262,5.429871111906309,-0.5534008390691563,41.27468028658959,0.689788697562
1347.0,-1.250902691856382,5.388610948017316,-0.5510035764391673,41.32450631719099,0.690286648427
1348.0,-1.5174692976969126,5.66401652682174,-0.5683643011597397,41.0154420256444,0.686005207648
1349.0,-1.1281362424296901,5.276060370770857,-0.5444688856345945,41.460090226775606,0.691656032908
1350.0,-1.3903087304048753,5.54445688042626,-0.5612207385511605,41.157304353155844,0.687554302801
1351.0,-1.2703397916013657,5.4283709750338645,-0.5541920476545381,41.29267360001615,0.689150778645
1352.0,-0.9677867087013894,5.123889593466778,-0.535478177127424,41.63959260627326,0.693657503355
1353.0,-1.0896667712240315,5.246135479346179,-0.5429484349470751,41.50003344372379,0.691860777604
1354.0,-1.2014946008395029,5.3604527649831795,-0.5500465519777765,41.370966628547954,0.690120280406
1355.0,-1.0542782099314536,5.212914203775924,-0.5409970036649637,41.53947506888297,0.692287471567
1356.0,-0.9242847513146515,5.080120095641881,-0.5328075727362069,41.68947025031704,0.694304019261
1357.0,-0.8543009015889425,5.006043179494242,-0.5281664582854869,41.77146134252264,0.6954973010850001
1358.0,-0.9165371471576123,5.065437773215564,-0.5316636278906557,41.701637919943096,0.694708147454
1359.0,-0.8546762658898217,4.999629924343729,-0.5275308005994089,41.77427541825854,0.69577704318
1360.0,-1.0195794591448433,5.16378057723167,-0.5374737533418389,41.58602128659565,0.693399974001
1361.0,-1.0928419057349217,5.2377188964712715,-0.5420117282430936,41.501904010977135,0.692300219016
1362.0,-1.0738675163534168,5.219060314968139,-0.540883045186257,41.52345646566209,0.692564523758
1363.0,-1.1761178179573406,5.323547856462241,-0.5473612547759396,41.405445971292245,0.690974428699
1364.0,-1.0953671800285747,5.243481423260761,-0.5424821638409153,41.49747914080691,0.692127495353
1365.0,-1.298016877100288,5.450609940069839,-0.5553651864906853,41.26358819269802,0.6889726057760001
1366.0,-1.0722985511886165,5.225055281115871,-0.5415249582358151,41.521658794853394,0.692270283087
1367.0,-1.0187387209873222,5.1706055870101935,-0.5381692563784133,41.58333689821359,0.693090614439
1368.0,-0.9586468066353859,5.10849529757764,-0.5343141251072173,41.65302457855276,0.694053348632
1369.0,-1.0633726057579551,5.213215316066659,-0.5406954684860893,41.53325132514532,0.692522959354
1370.0,-1.1285548029100099,5.279640925543731,-0.5448031202480579,41.45811217748392,0.6915173725830001
1371.0,-1.0340851005837735,5.18461492742928,-0.5389749275634025,41.566421100550606,0.692922361611
1372.0,-1.251398539883617,5.40547003005117,-0.5526375961345029,41.31620581151503,0.6895938520909999
1373.0,-0.9913740751514268,5.144041008732529,-0.5365798375169843,41.614252628737475,0.6934569695980001
1374.0,-1.0866833701358516,5.239733458224663,-0.5424326459049945,41.50506802129251,0.692047612031
1375.0,-0.8600701432886666,5.009220536089032,-0.5282645188673216,41.76610121635702,0.695521967657
1376.0,-0.9366804098937109,5.083424398173172,-0.5326771761787957,41.67962767653039,0.694504538739
1377.0,-1.019400207035666,5.165365906185045,-0.5376347831180773,41.585386994370495,0.6933285181409999
1378.0,-0.9241631497528147,5.06757663002675,-0.5315934370453237,41.695532603494506,0.694827284202
1379.0,-0.8034684549337499,4.942074666977959,-0.5238192357842113,41.835882914909796,0.696791288839
1380.0,-0.8224819050711787,4.956718266283325,-0.5245438659829167,41.816224413920544,0.696697882641
1381.0,-0.5875313051118098,4.713016310510412,-0.5095728077905182,42.08920134711632,0.700492261602
1382.0,-0.7260305210294007,4.845537714434684,-0.5173010479222622,41.93362193763171,0.698726470115
1383.0,-0.5768021437933797,4.687631255383209,-0.5075162429695053,42.10853606444234,0.701268748101
1384.0,-0.9992644404645787,5.109595751376467,-0.5329321799207549,41.625382860511706,0.6951232673350001
1385.0,-1.049213353368593,5.160074994102999,-0.5360247946984141,41.56797768985386,0.694370078789
1386.0,-0.9282357551870604,5.037334155560913,-0.5284992604515432,41.70724422493944,0.6962139857520001
1387.0,-0.8499491304024147,4.955813323563127,-0.5234458362748913,41.79837005291797,0.6974947143000001
